r,l,t
1029.1947674751282,93,2075.7780027389526
1030.1433339118958,93,2080.4344279766083
1030.1433339118958,93,2085.1911504268646
1030.1433339118958,93,2089.9653129577637
1028.2462010383606,93,2094.987561941147
1028.2462010383606,93,2099.7344365119934
1030.1433339118958,93,2104.627424955368
1030.1433339118958,93,2109.388593673706
1030.1433339118958,93,2114.2365725040436
1030.1433339118958,93,2119.2265384197235
1030.1433339118958,93,2124.2843685150146
1030.1433339118958,93,2129.2506034374237
3743.0438337922096,436,2152.3438811302185
1030.1433358192444,94,2157.2977092266083
1032.9890332221985,93,2162.052141427994
1032.9890332221985,93,2166.7604336738586
1032.9890332221985,93,2171.5426437854767
1031.0919017791748,93,2176.3725214004517
1031.0919017791748,93,2181.0508258342743
1031.0919017791748,93,2185.7609570026398
1031.0919017791748,93,2190.4859714508057
1028.2462000846863,92,2195.3162367343903
642.179595708847,74,2199.4031851291656
1029.194772720337,96,2204.291296482086
1031.0919017791748,93,2209.188803911209
1031.0919017791748,93,2214.135453939438
3658.6214044094086,558,2242.7682621479034
5075.779928684235,1722,2329.752788543701
3747.7866683602333,495,2355.332384824753
4351.075026750565,311,2371.58385014534
4252.42410337925,387,2392.485494375229
9169.722203850746,3737,2587.6411352157593
5114.671150565147,4500,2821.3128805160522
6227.339775919914,4500,3057.0560359954834
5016.020207941532,4500,3292.4377892017365
638.3853296637535,70,3296.0967168807983
4903.140774309635,4500,3535.901579141617
4938.237750828266,4500,3770.2069647312164
5113.722542881966,4500,4004.4216198921204
4315.029522716999,4500,4239.4957892894745
5104.236922860146,4500,4473.46248793602
641.2310310006142,75,4477.469908952713
4251.475544154644,1219,4540.771398067474
5111.825456261635,4500,4778.157250404358
5076.728495359421,4500,5012.167560815811
5110.8768845796585,4500,5249.737777233124
5054.911462843418,4500,5479.868075847626
5007.483137667179,4500,5709.266570806503
4997.997463524342,4500,5938.1839554309845
5077.677064418793,4500,6167.3780291080475
5102.339796662331,4500,6394.3826768398285
5090.00842165947,4500,6623.728181838989
4838.638266682625,4500,6851.200941562653
4724.810288846493,4500,7080.791378259659
4814.924113035202,4500,7305.951306819916
4814.924102008343,4500,7531.166956424713
9861.666661024094,623,7562.39870929718
4934.443496286869,4500,7788.116075515747
9658.99998730421,1535,7866.006657838821
3748.7352418899536,304,7881.229872703552
9853.222188770771,661,7914.160292863846
9870.055541455746,585,7943.740510225296
9835.222198724747,742,7981.923623323441
9829.722204327583,767,8020.795219182968
9686.166656672955,1413,8092.001371383667
9818.499998152256,817,8133.837799787521
3646.290051162243,297,8148.87291097641
9790.777752816677,942,8196.887116193771
3655.7757130861282,321,8213.45915389061
3651.0328783988953,267,8227.246114730835
9868.166651129723,594,8257.597336053848
9860.166679561138,630,8289.32368016243
9799.4444617033,903,8334.877205133438
5070.088525176048,511,8360.674267530441
9870.333326280117,584,8390.266647577286
9892.16666007042,486,8414.476168632507
9863.666677236557,614,8445.220807552338
9849.611072719097,677,8478.886395215988
9861.611080288887,623,8510.12053155899
9862.388885736465,620,8541.340945243835
9823.444431364536,795,8581.344064474106
9799.611101269722,902,8626.457092523575
9848.666652441025,681,8660.959520101547
9852.777741014957,663,8694.562919855118
9873.555543780327,569,8723.162183761597
9867.8888630867,595,8753.054802417755
9871.111086726189,580,8782.507292747498
9869.444414258003,588,8812.01618719101
9862.944459855556,617,8842.882102012634
4979.974697709084,1000,8892.673076868057
9818.33332759142,818,8933.576149225235
9845.500002086163,696,8969.370028018951
9875.61108326912,560,8997.51566362381
9879.833307981491,541,9024.734231710434
9861.333314657211,624,9056.025621175766
9831.111070215702,760,9093.87442612648
9833.944411933422,748,9132.031996488571
9872.111125946045,576,9160.973617553711
9868.277772009373,593,9190.870034456253
9845.555575311184,695,9225.716296434402
9875.333324074745,561,9253.80282998085
8058.073362529278,623,9285.897025346756
9863.111090242863,616,9317.045154094696
9864.44444346428,610,9347.62269449234
9857.777787983418,640,9379.651336669922
9865.111113965511,607,9410.298601388931
9886.888905704021,509,9435.84782075882
4253.372678518295,332,9452.453372955322
4152.824616611004,343,9469.646361112595
9881.611078619957,533,9496.295283079147
9890.888847053051,491,9521.120353460312
9855.833354473114,649,9554.036085128784
9850.38887244463,674,9588.23325920105
9857.66666418314,641,9620.447245121002
9848.388883531094,683,9654.50522017479
9873.277774214745,571,9683.134968996048
9864.055513203144,612,9713.836251735687
9857.888884186745,640,9745.910178661346
9872.444415926933,574,9774.807144403458
9873.611073672771,569,9803.284291744232
9840.555545926094,718,9839.262098312378
9877.888894319534,550,9866.820652961731
4257.166944861412,291,9881.4730052948
4243.887020051479,395,9901.380957365036
9858.944415211678,635,9933.505057096481
9851.833307802677,667,9967.103956699371
9839.166642129421,724,10003.439123868942
4250.526978492737,319,10019.442487716675
9809.277762293816,859,10062.51463842392
8109.295945823193,631,10094.569133520126
7245.1517698168755,708,10130.318832874298
5360.349906682968,361,10148.456048488617
9858.94440305233,635,10180.263277053833
9889.55549633503,497,10205.472686052322
9876.000003278255,558,10233.716153621674
9879.222213327885,544,10261.483885526657
4147.133220911026,324,10277.879190921783
9815.555560290813,830,10320.018477678299
9871.1667034626,580,10349.388096094131
9878.388902842999,548,10376.918547868729
9867.888884902,595,10406.740602016449
5063.4485748410225,445,10429.821071624756
7723.229333937168,545,10457.214300394058
9863.44445168972,615,10488.122030735016
9851.777751624584,667,10521.967894077301
9854.833358168602,654,10555.031013965607
9871.944405257702,577,10584.0697119236
4244.835578203201,449,10607.097122430801
9861.833352148533,622,10638.270918607712
5062.500000476837,369,10656.950007677078
9870.277800500393,584,10686.500578641891
9853.22222852707,661,10720.112429618835
9875.555534303188,560,10748.062457561493
9862.111112535,621,10779.303402423859
9886.388840317726,512,10805.042377948761
9861.222202658653,625,10836.783447027206
4147.133222401142,828,10878.344201564789
9856.833336174488,645,10910.60010766983
9655.666656076908,1550,10988.674014568329
9851.222215354443,670,11022.799517393112
9829.444440186024,768,11061.651812314987
9855.666649341583,650,11094.479635000229
9871.000032484531,581,11123.609417676926
9870.944461226463,581,11152.628787994385
9840.111111044884,720,11188.577383756638
9868.277777493,593,11218.485419750214
9842.05556088686,711,11254.614863872528
9866.944438397884,599,11284.810895681381
9853.999999046326,657,11317.877821683884
9865.888890743256,604,11348.44387292862
9880.611081838608,538,11375.84625697136
9867.222226321697,598,11405.973532676697
9874.499989688396,565,11434.840854644775
9874.777774095535,564,11463.088460683823
9867.611082553864,596,11493.163691997528
9876.99998909235,554,11521.135072946548
9870.16668510437,585,11550.433579921722
9874.49998062849,565,11579.418225288391
9888.166655778885,504,11604.640259742737
9863.777748644352,613,11635.45570397377
9872.000030398369,576,11664.351917028427
9866.111135661602,603,11694.478119850159
9864.777773499489,609,11725.222084999084
9854.888891220093,653,11758.131819963455
9864.166658818722,612,11788.75650191307
9859.333368957043,633,11820.841537952423
9877.166642546654,553,11848.685109853745
9881.166656255722,535,11875.582403182983
9864.277772367,611,11906.36780166626
9852.555564463139,664,11940.137335300446
9868.333320200443,593,11970.194918394089
9847.388885974884,687,12004.87298464775
9826.722249031067,780,12044.289334535599
9861.833312094212,622,12075.48013663292
9865.444454431534,606,12106.15152835846
9883.888889372349,523,12132.216227293015
9873.222220361233,571,12160.81190085411
9882.388833224773,530,12187.288609027863
9866.33332401514,602,12217.693327665329
9869.44441306591,588,12247.19685459137
9879.777768850327,541,12274.416541099548
4356.7664459347725,398,12294.918773889542
9883.666637718678,524,12321.089801549911
9857.222202658653,643,12353.91182565689
9865.99999821186,603,12384.580281496048
9881.055548667908,536,12411.922270298004
9853.27778184414,661,12445.762309551239
9862.722179293633,618,12476.732145786285
9893.222166121006,481,12501.277513742447
9854.555556058884,655,12534.241767168045
9852.666652858257,663,12567.650844097137
9867.944413423538,595,12597.56260728836
9870.333333313465,584,12627.004792928696
9874.611103653908,565,12655.71457529068
9874.055554807186,567,12684.118172883987
9872.777782320976,573,12712.981882810593
4348.229344367981,365,12731.27047753334
9849.666655600071,677,12765.166589021683
9875.66667687893,560,12793.228075265884
9876.777757406235,555,12820.95822095871
9843.111116349697,706,12856.244178771973
9880.277786910534,539,12883.392018079758
9845.500005066395,696,12918.680637598038
9887.388884663582,507,12944.453849554062
9875.166673898697,562,12972.71723484993
9873.277788341045,571,13001.517273664474
9866.888888657093,599,13031.95898771286
9880.055550634861,540,13059.185993432999
9885.333318412304,516,13085.021802425385
9852.444471120834,664,13118.880714893341
9856.1110830307,648,13152.68216753006
9876.111120522022,558,13181.079269170761
9878.500034213066,547,13208.96446466446
9877.777800500393,550,13237.535294055939
3639.650086939335,308,13253.464336395264
9869.500023543835,588,13283.622460365295
5389.75547170639,502,13309.288188934326
9867.11113256216,598,13339.526684045792
9878.388880372047,548,13367.992485761642
9876.444424390793,556,13397.042681217194
9836.888876378536,734,13434.442280292511
9882.277773916721,530,13461.257157564163
9874.277783453465,566,13490.24940109253
9878.666668951511,546,13518.18843960762
5063.448565006256,417,13539.411391973495
9862.499997973442,619,13570.448679924011
9869.111102938652,589,13600.01545214653
9855.444402217865,651,13632.656104564667
3640.598655641079,260,13645.77694773674
9881.333300828934,534,13672.601475954056
9878.055555522442,549,13700.881981134415
1966.3785850405693,200,13710.808639764786
9881.666659832,533,13737.592138051987
9867.388871073723,597,13767.28498673439
9855.611117184162,650,13800.268948316574
9881.3888630867,534,13826.83728671074
5059.654298424721,385,13846.046890735626
9867.999991416931,594,13875.798726797104
9875.055546224117,563,13903.875337839127
4242.938450455666,333,13920.642153024673
9862.277794063091,620,13951.56595492363
9872.722208738327,573,13980.266191959381
9891.611094355583,488,14004.960853815079
3700.3583514094353,4500,14231.810477495193
9868.777746200562,591,14261.308838367462
9850.222210288048,674,14295.221060037613
9864.999977707863,608,14325.69360947609
4718.170315086842,4500,14551.264813184738
9881.11107814312,535,14578.339453458786
9865.111117482185,607,14608.766155719757
9859.777765154839,631,14640.431214571
9850.944442987442,671,14674.116606473923
9844.055544376373,702,14709.55430984497
9874.499995291233,565,14737.804857492447
9882.388846158981,530,14764.449608802795
9855.666678667068,650,14797.014747142792
4141.441819250584,318,14812.874143838882
3644.392913043499,258,14825.749215364456
9866.833320081234,600,14855.826310157776
3639.650076687336,261,14868.860204696655
9867.44440048933,597,14898.957266569138
4244.8355848789215,363,14917.19969534874
9831.33336174488,759,14954.939759731293
3643.4443544745445,265,14968.568046092987
9866.944431722164,599,14998.824355602264
9772.444431781769,1024,15050.142745733261
9849.611096084118,677,15083.673568248749
9871.888863503933,577,15112.806770324707
9879.77775156498,541,15140.211537122726
4140.493250310421,305,15155.547773361206
3637.7529466748238,261,15168.887775421143
9854.33333081007,656,15201.742395401001
4163.258848667145,349,15219.196834802628
9879.22219890356,544,15247.710160017014
9876.555528700352,556,15275.353157997131
9881.888868033886,532,15302.047929286957
4250.526983141899,416,15322.691593647003
9870.777751982212,582,15352.29881310463
9870.055552363396,585,15381.677330493927
4244.835585296154,332,15398.392544746399
9874.944427251816,563,15427.19435763359
9893.16664648056,481,15451.485416412354
9886.888909757137,509,15477.191304683685
9871.555534660816,578,15506.301538944244
9876.888880729675,554,15534.224471569061
3644.3929129838943,260,15547.26987528801
9869.777735769749,586,15576.86907529831
3641.547218501568,356,15594.803281545639
3633.958680152893,255,15607.583659648895
9862.555552899837,619,15638.764736175537
9879.44439035654,543,15666.068683385849
9855.166676104069,652,15699.020027399063
9881.333318173885,534,15725.719196796417
9854.611090183258,655,15758.89650940895
9866.055550694466,603,15789.32925772667
4354.869314670563,344,15806.824596643448
9857.388895750046,642,15839.691972494125
643.1281624436378,72,15843.363546609879
640.282462656498,72,15847.00405907631
4175.59022372961,346,15864.301832675934
3638.7015171051025,260,15877.401808261871
4250.526986420155,317,15893.41559267044
3629.21585470438,260,15906.496790885925
3631.1129806041718,255,15919.376552343369
4248.629844427109,321,15935.553387641907
9882.11112755537,531,15962.379378080368
9833.611127257347,749,15999.709203004837
4338.743678212166,305,16015.03202176094
9873.944429159164,568,16043.86960697174
3636.804381608963,259,16056.952769994736
9854.555549919605,655,16090.267852306366
9850.444408595562,673,16124.308505058289
643.1281624436378,72,16127.937853574753
3747.7866793870926,342,16145.275965452194
9878.333342432976,548,16172.7002825737
9873.22223752737,571,16202.032721757889
3641.547215759754,283,16216.370119571686
4260.01263999939,290,16231.276037216187
4252.424122333527,340,16248.465146541595
4356.766455113888,449,16271.265366077423
9869.555539667606,587,16301.53837633133
3734.506751358509,386,16320.907694339752
9890.722206354141,492,16346.71700835228
9885.55553495884,515,16372.846624851227
9884.833345234394,519,16399.02644443512
9843.666667163372,704,16434.609568357468
4245.784150421619,337,16451.725803136826
9870.555511891842,583,16481.089507341385
9864.166692435741,612,16512.377072811127
9878.500019133091,547,16540.550662994385
9872.166657686234,576,16570.091913700104
9887.388866841793,507,16595.630615234375
9869.888892650604,586,16625.173209428787
9860.555529475212,628,16658.075961589813
3742.0952774882317,327,16675.23418903351
4243.887021243572,335,16692.08593440056
4338.743677973747,334,16709.093160152435
9890.055537760258,495,16734.038781642914
9256.666616380215,3345,16905.08281803131
9846.999992251396,689,16940.22716641426
4346.332211017609,331,16957.154995918274
9852.944473862648,662,16990.488805532455
9877.111068964005,553,17018.945758104324
9880.944440424442,536,17045.954194545746
9882.888853490353,527,17072.509634256363
9859.833330273628,631,17104.748226881027
9890.222206413746,494,17130.012045145035
9854.388925492764,656,17164.381654024124
3639.6500818133354,369,17183.299289226532
9873.666707873344,569,17211.76913714409
4256.218381345272,378,17230.862850904465
9821.888919591904,802,17271.97331738472
3647.2386160492897,258,17284.92289376259
4160.413150429726,313,17300.654866695404
9851.833368062973,667,17333.963035821915
9845.83336007595,694,17368.63010430336
3646.2900465130806,262,17381.88826060295
9888.333320140839,503,17407.306123495102
4174.641651749611,335,17424.136566400528
4148.081798255444,332,17440.76654458046
9876.944426953793,554,17468.58196759224
9862.777764499187,618,17500.19760107994
9883.777730941772,523,17526.544461250305
9882.44445437193,529,17553.318066596985
4244.835587382317,522,17580.161442041397
9887.722191989422,506,17606.68344593048
9887.666668713093,506,17632.796645641327
9870.50003361702,583,17662.226774454117
9878.888867914677,545,17690.26229286194
9862.77773731947,618,17721.718215942383
9872.44440895319,574,17751.437663793564
9875.388884961605,561,17780.20592856407
3633.958684682846,267,17793.701278448105
9874.000016212463,567,17822.942512989044
9861.555543065071,623,17854.36065721512
9856.555534482002,646,17887.838757753372
9864.00000590086,612,17918.481590032578
9880.555520296097,538,17945.32330584526
9888.444471597672,502,17970.482004880905
9829.111107647419,769,18009.62984085083
9848.111081063747,684,18043.963732242584
9875.44442987442,561,18072.3298971653
9856.833316802979,645,18104.644285678864
9868.444407641888,592,18134.2394759655
9883.888882100582,523,18161.606609344482
9870.94440972805,581,18191.51486349106
9885.44443923235,516,18217.324016571045
9849.555566549301,677,18251.379085302353
9874.000010192394,567,18280.20536828041
4248.629855573177,319,18296.667040348053
4252.424102544785,458,18319.905763864517
9888.055541336536,504,18345.691796541214
9878.222242116928,548,18373.7160885334
9876.944462299347,554,18401.70624089241
9888.888892233372,500,18427.11148571968
9870.44443589449,583,18456.82040333748
9889.999992907047,495,18481.94592142105
9776.111104905605,1008,18532.89826774597
9876.49995958805,556,18561.52755522728
9887.111062765121,508,18586.938525915146
9853.555521786213,659,18620.051574230194
9881.166630506516,535,18646.85316514969
9873.611128985882,569,18675.377059698105
9871.777763485909,577,18704.474553108215
3743.9924075603485,296,18719.633752584457
9879.555569589138,542,18747.547703266144
3646.2900557518005,287,18762.131111860275
9857.166651725769,643,18794.810074567795
9876.444423258305,556,18823.481879472733
9887.83328551054,505,18849.37624692917
9852.499993562698,664,18882.675143003464
9861.000005185604,626,18914.228169202805
9871.555550217628,578,18943.308637857437
4241.989875018597,316,18959.04941511154
4159.464593350887,395,18978.80305814743
9833.611066758633,749,19016.2182867527
9865.555563688278,605,19046.483261346817
9885.611068844795,515,19072.36621761322
9883.777759611607,523,19098.979250192642
4162.310293316841,319,19115.767326831818
9865.500011920929,606,19146.241058588028
9867.277788043022,598,19176.14469575882
9863.222221136093,616,19207.154020786285
4251.475549399853,334,19224.034187316895
9890.499980986118,493,19248.831941127777
9859.66664493084,632,19280.710623025894
9884.83335262537,519,19306.578570127487
9848.555524468422,682,19342.002815246582
9882.000020444393,531,19368.838809251785
9873.666662037373,569,19397.332248449326
9871.222176194191,580,19426.645869493484
9866.11114013195,603,19457.141252040863
9851.722226440907,668,19491.174797534943
9873.72222161293,569,19519.649852991104
9867.333324074745,597,19549.495886802673
9869.777803599834,586,19578.679120779037
9861.444465756416,624,19609.822434186935
9875.388881444931,561,19638.467270851135
9855.777795255184,649,19671.044163942337
9870.722238481045,582,19700.249669075012
4148.081780552864,332,19716.92414164543
9857.833339691162,640,19749.163933753967
9862.444438099861,619,19780.282920360565
9872.777762591839,573,19809.08157968521
4142.3903895020485,316,19824.995267152786
4141.441825270653,356,19843.013370990753
9855.888871967793,649,19875.884476184845
9859.222231686115,634,19907.705769777298
9869.000000298023,590,19938.070106506348
9866.05555677414,603,19968.611005544662
9861.722227215767,623,20000.852535009384
9873.55553752184,569,20029.305696725845
9885.666651964188,515,20055.17155432701
9879.94441384077,541,20082.956962108612
9872.222213745117,575,20111.820955753326
9850.777788043022,672,20145.82884311676
9874.61109161377,565,20174.436684846878
9858.222232282162,638,20206.818190574646
9881.944425702095,532,20233.454951047897
9874.222218930721,566,20262.159692287445
9878.666641712189,546,20290.394981384277
4246.732708692551,322,20306.769805669785
9871.111140727997,580,20336.842919111252
4339.692244231701,384,20357.28046321869
4256.2183846235275,343,20374.7054708004
9868.88889014721,590,20404.523829698563
9862.555572509766,619,20435.672070026398
4352.972176551819,488,20460.241896629333
9881.555567324162,533,20487.36399745941
4139.544685125351,297,20502.510375499725
9857.888863503933,640,20534.820380210876
4150.927484631538,812,20575.69687986374
3736.4038756489754,260,20589.194856405258
9862.999994397163,617,20620.46310067177
9884.277724146843,521,20646.915739774704
9862.000019013882,621,20677.896507024765
4252.424116492271,296,20692.766256332397
9870.888892173767,581,20721.889648914337
9869.88887566328,586,20752.330134630203
9842.55556178093,709,20788.317875623703
9883.222209215164,526,20814.71189904213
9855.611070752144,650,20847.352445840836
9870.000007927418,585,20876.748299121857
3630.1644194722176,315,20892.60325074196
9872.722235143185,573,20921.240612268448
9870.999979019165,581,20950.655236005783
9868.66667586565,591,20980.294957637787
9870.055590867996,585,21009.674295186996
9859.444424033165,633,21041.480036973953
9879.222212851048,544,21068.763088703156
9862.44441652298,619,21099.57301259041
9822.333344101906,800,21139.845983982086
9854.333349764347,656,21172.808633327484
9847.055590867996,689,21207.335861682892
9875.277757406235,562,21235.368612766266
9887.777720808983,505,21260.77484536171
9860.444424927235,628,21292.591584920883
9865.388925015926,606,21322.892695903778
9871.888906478882,577,21351.960894823074
9830.055528640747,765,21390.587048768997
9868.16665327549,594,21421.15757584572
9866.555544495583,601,21451.816854715347
9817.333327889442,822,21493.101885557175
9845.666690409184,695,21527.979573249817
9874.055524468422,567,21556.32368373871
9871.222205460072,580,21585.53644514084
9880.888849675655,536,21612.511466503143
9878.722196280956,546,21639.95207309723
9887.888900101185,505,21665.482219696045
9886.222166717052,512,21691.23783349991
9881.111095368862,535,21718.238333940506
9888.555496752262,502,21743.412100076675
9886.055500507355,513,21769.145015239716
9878.1666944623,549,21797.288128614426
9839.38883972168,723,21834.102435827255
9874.055566489697,567,21862.675543546677
4242.938446938992,333,21879.612112998962
9871.222220420837,580,21908.778613328934
9870.944430410862,581,21937.936329603195
3748.7352434396744,301,21953.229616880417
9874.16667830944,567,21982.190024852753
9836.27778327465,737,22019.647289037704
9867.222207784653,598,22049.455731153488
4242.938456118107,339,22066.98808646202
9831.777721941471,757,22105.085751771927
9853.11103272438,661,22138.92751479149
9871.16668522358,580,22168.27787065506
9870.222215771675,584,22197.59940624237
3642.495780646801,264,22211.10825228691
9866.333324670792,602,22241.64276599884
9874.277733623981,566,22270.16499400139
9850.333334743977,674,22304.14783024788
9858.722244381905,636,22336.38942718506
4245.784148216248,312,22351.909939050674
9878.444438874722,547,22379.350479841232
3647.238613307476,302,22394.688749313354
9874.611110627651,565,22422.989168405533
3743.043844938278,285,22437.299912452698
9887.277719557285,508,22462.667994976044
9868.333353340626,593,22492.34358716011
3647.2386199235916,311,22508.02408003807
4241.989883303642,314,22523.98544383049
9871.111131846905,580,22553.7104575634
9827.166667342186,778,22592.882256507874
9880.11111664772,540,22620.153118133545
4356.766437411308,388,22639.65559744835
9858.777727484703,636,22671.751232147217
9867.277759075165,598,22702.02202820778
9880.6666533947,537,22729.148823738098
4355.817875564098,371,22747.694617271423
4355.81788289547,354,22765.518838644028
9870.000028729439,585,22794.95416212082
9849.833369016647,676,22829.18044257164
9869.88890105486,586,22858.879932641983
9857.944468080997,640,22890.785724639893
9865.000031888485,608,22921.263740062714
9874.166662395,567,22949.941108942032
9877.444468319416,552,22977.940736055374
9867.388908624649,597,23007.855706691742
